ID,SpecObjID,photoObjID,hostra,hostdec,SDSSra,SDSSdec,SDSSredshift,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
51356,891878517074061312,1237671767461331011,226.7292,56.50917,226.72774,56.509021,0.02955241,15.37522,14.12588,13.50304,13.13232,13.0444,0.01678996,0.002509157,0.002087326,0.002343071,0.007912301,0.0800463,0.06237154,0.04314834,0.03206384,0.02384961
46139,891878517074061312,1237671767461331011,226.7292,56.50917,226.72774,56.509021,0.02955241,15.37522,14.12588,13.50304,13.13232,13.0444,0.01678996,0.002509157,0.002087326,0.002343071,0.007912301,0.0800463,0.06237154,0.04314834,0.03206384,0.02384961
49053,891737229829892096,1237655347276677270,224.97,54.619,224.9703,54.619007,0.02627429,17.26705,16.00604,15.5441,15.30141,15.14904,0.03608549,0.006033512,0.005693648,0.008216,0.02562256,0.04938736,0.0384823,0.02662188,0.01978291,0.01471485
12857,890735026356905984,1237655370906927186,222.2102,57.77086,222.21018,57.770851,0.04351943,16.78252,15.23102,14.46234,14.06248,13.8109,0.0315147,0.01019308,0.007699261,0.008243325,0.009100469,0.0609488,0.04749089,0.03285398,0.02441403,0.01815955
47605,889631391661189120,1237651249896161415,221.184,58.929,221.1843,58.929005,0.04378717,19.09502,17.94334,17.51291,17.21922,16.94541,0.09357763,0.01665002,0.01737491,0.01813483,0.05049918,0.04594348,0.03579885,0.02476548,0.01840341,0.01368875
52604,885104150487001088,1237655371440062541,207.025,61.82667,207.02475,61.826555,0.03059738,16.54814,14.56734,13.75471,13.35887,12.94397,0.02678047,0.02479252,0.0184803,0.01415407,0.0306496,0.07535642,0.05871721,0.0406203,0.03018523,0.02245227
47037,881720953308997632,1237655370364223569,196.9042,62.21611,196.90398,62.215932,0.0276849,16.50262,14.32533,13.50756,13.10861,12.86629,0.04404019,0.003345179,0.00209589,0.002004602,0.005853366,0.08347744,0.06504507,0.04499787,0.03343824,0.02487191
49602,879443040899459072,1237655371436589180,190.2375,63.51972,190.23868,63.519602,0.008326362,16.35321,14.41531,13.8536,13.6333,13.94464,0.04538618,0.004167798,0.00248031,0.005318371,0.02336746,0.06408985,0.04993838,0.03454714,0.02567223,0.01909542
47613,877161553751730176,1237655464841642190,181.049,62.5053,181.04907,62.505282,0.004259379,14.57235,13.61074,12.99906,12.93428,12.96048,0.01659324,0.004381431,0.004405873,0.004211358,0.01853331,0.08268097,0.06442446,0.04456854,0.0331192,0.0246346
47059,876026619498620928,1237655464304705557,180.55,62.13722,180.55086,62.137222,0.004034979,13.22295,11.97711,11.30834,10.96953,10.70519,0.003932216,0.001100949,0.001167012,0.001441412,0.001825961,0.07517938,0.05857927,0.04052487,0.03011432,0.02239952
49165,872649981876529152,1237653616936026240,168.8708,60.75139,168.87393,60.748533,0.04585673,17.99671,16.55877,16.02263,15.731,15.53708,0.05914276,0.006196267,0.006603714,0.008796885,0.03062322,0.04985914,0.0388499,0.02687618,0.01997188,0.01485541
48886,869218132550510592,1237651249882791949,157.587,61.2637,157.58713,61.263721,0.03070945,16.39109,15.26978,14.85846,14.68142,14.4174,0.01566766,0.003735159,0.003752467,0.004841222,0.01177112,0.04288727,0.03341747,0.02311805,0.01717919,0.01277816
47631,863642781900367872,1237654652569976924,140.5083,50.97694,140.4988,50.976744,0.001903754,21.25289,19.82233,19.21171,18.86905,18.82961,0.2912574,0.1187962,0.1294989,0.1343045,0.223437,0.06485708,0.0505362,0.03496071,0.02597955,0.01932401
46254,863642781900367872,1237654652569976924,140.5083,50.97694,140.4988,50.976744,0.001903754,21.25289,19.82233,19.21171,18.86905,18.82961,0.2912574,0.1187962,0.1294989,0.1343045,0.223437,0.06485708,0.0505362,0.03496071,0.02597955,0.01932401
46509,863642781900367872,1237654652569976924,140.5083,50.97694,140.4988,50.976744,0.001903754,21.25289,19.82233,19.21171,18.86905,18.82961,0.2912574,0.1187962,0.1294989,0.1343045,0.223437,0.06485708,0.0505362,0.03496071,0.02597955,0.01932401
7549,862590549188700160,1237654652569845828,140.1435,50.69686,140.15505,50.700296,0.0776764,17.90118,16.9134,16.60552,16.35304,16.28379,0.02420026,0.00503104,0.005532302,0.006441854,0.02428737,0.06846204,0.05334516,0.03690393,0.02742358,0.0203981
52379,862444589020112896,1237657772317606027,140.2625,49.60222,140.261,49.602288,0.02754167,15.86492,14.42971,13.7576,13.34185,13.06696,0.0550193,0.02986475,0.01973577,0.02238025,0.02764916,0.09042392,0.0704577,0.04874231,0.03622076,0.02694159
51553,859116641999415296,1237654653103243340,130.8417,45.73555,130.84104,45.736009,-0.0001172546,14.85983,14.51096,13.98178,13.99795,14.12804,0.02371036,0.03605217,0.04270502,0.07335584,0.04231803,0.125265,0.09760564,0.06752313,0.05017692,0.03732241
21639,857936316216666112,1237657609111798017,130.0158,43.42137,130.02394,43.416912,0.1269203,20.3984,18.59627,17.63889,17.22239,16.95513,0.2356179,0.01950935,0.01191676,0.01170156,0.03148119,0.1071888,0.08352076,0.05777927,0.04293619,0.03193664
25389,852444805492402176,1237654653097935029,120.0248,36.74061,120.02479,36.740561,0.03970464,17.19005,15.70426,15.00419,14.50886,14.28167,0.07016609,0.04229534,0.01911806,0.02620455,0.01721089,0.2215927,0.1726635,0.1194478,0.08876254,0.06602303
2548,851229301075372032,1237674290218467403,117.5894,33.885,117.58948,33.884938,0.06219082,17.40232,15.87421,15.02685,14.57965,14.31386,0.03655417,0.005173625,0.004146809,0.004249689,0.008019848,0.2257698,0.1759183,0.1216995,0.09043574,0.06726757
47111,846851040304195584,1237656495652536575,4.795792,15.1062,4.7958343,15.106218,0.01455407,18.27648,17.23108,16.84237,16.59906,16.42118,0.05534711,0.01686262,0.01147516,0.01285632,0.04398583,0.1925226,0.1500123,0.1037778,0.07711805,0.05736166
48889,846825201780942848,null,3.963708,16.0898,3.9614688,16.089093,0.01385833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
52476,840086569674106880,1237652944783015999,353.1,15.84778,353.10174,15.847865,0.01345261,14.60449,13.57699,13.05099,12.77529,12.65461,0.01588324,0.004638484,0.003464803,0.004970053,0.0126663,0.2614519,0.2037216,0.1409336,0.1047288,0.07789899
52627,838950224742344704,1237672764444901494,351.2042,15.27556,351.20564,15.275607,0.01420232,15.57116,13.48577,12.62666,12.16163,11.93397,0.03595312,0.004359817,0.002667781,0.00254629,0.003720672,0.2834868,0.220891,0.1528114,0.1135552,0.08446423
52103,835579946809190400,1237656495644803237,346.45,14.33222,346.4536,14.331401,0.1083046,18.50632,17.19714,16.27723,15.80028,15.43767,0.0863013,0.01089477,0.007569253,0.007377489,0.02401683,0.9012649,0.7022595,0.4858199,0.3610162,0.2685297
16338,835556307309193216,1237656496181412071,345.7979,14.69394,345.79803,14.693947,0.07989994,18.82905,17.36143,16.53657,16.04582,15.87733,0.1015425,0.01368406,0.01094576,0.01185156,0.02986298,0.7309959,0.5695871,0.3940377,0.2928122,0.2177985
52508,835551634384775168,1237652943705997562,345.4708,14.41389,345.47058,14.413894,0.02730237,18.6487,17.75162,17.39139,17.13301,16.97575,0.04456709,0.0219049,0.03117996,0.03620928,0.05908222,0.4244896,0.3307594,0.2288179,0.1700362,0.1264757
2525,832188507505059840,1237656496715858417,340.0883,14.51722,340.08838,14.517162,0.08725229,17.76457,17.38625,16.79648,16.43474,16.23929,0.05686494,0.01523569,0.0136764,0.01634746,0.0539659,0.3285473,0.2560018,0.1771009,0.1316049,0.0978899
48077,824308302652401664,1237652944234414174,325.595,12.4983,325.59521,12.498277,0.01951039,16.37251,14.80287,13.97297,13.556,13.27627,0.05096789,0.00480376,0.003467779,0.003978547,0.01182569,0.4493833,0.3501564,0.2422366,0.1800077,0.1338927
41746,803983554999511040,1237660241926226266,54.41794,0.998377,54.417976,0.9983399,0.2188473,20.6888,19.41529,18.65787,18.27654,18.22443,0.2901112,0.03474709,0.02735351,0.02888062,0.1023856,0.3970672,0.3093921,0.214036,0.1590517,0.1183053
42273,802826043747493888,1237666299483062403,53.0635,-0.856831,53.056413,-0.85547115,0.1604724,19.90192,18.7676,18.07302,17.66604,17.50051,0.1030494,0.01878261,0.01462932,0.01603407,0.05160161,0.5067,0.3948172,0.2731327,0.2029669,0.1509701
44743,802783712549824512,1237666300020326997,53.9844,-0.496097,53.984115,-0.49696507,0.4055378,24.74026,21.54498,19.92319,19.16159,18.76392,2.393495,0.1438434,0.0553083,0.04410234,0.09678537,0.5362095,0.4178108,0.2890396,0.2147874,0.1597624
44739,800565448243439616,null,48.962,-0.465665,48.96575,-0.47094013,0.07591694,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
42738,800539334842279936,1237666299481620749,49.8353,-0.972641,49.835258,-0.97272424,0.05402458,18.17767,17.04639,16.57046,16.21767,16.05537,0.04103375,0.007682853,0.008053577,0.009020715,0.02431202,0.2603953,0.2028983,0.1403641,0.1043056,0.07758418
43794,800539334842279936,1237666299481620749,49.8353,-0.972641,49.835258,-0.97272424,0.05402458,18.17767,17.04639,16.57046,16.21767,16.05537,0.04103375,0.007682853,0.008053577,0.009020715,0.02431202,0.2603953,0.2028983,0.1403641,0.1043056,0.07758418
49759,799394743254542336,1237666300017836235,48.26376,-0.4717578,48.263774,-0.47174001,0.1394096,20.47576,18.67285,17.93837,17.48695,17.27238,0.3125531,0.02537897,0.02094927,0.02436155,0.06978245,0.322558,0.251335,0.1738724,0.1292058,0.0961054
43896,798324643596363776,1237663783680147537,44.7725,-0.258676,44.772546,-0.25869356,0.1268064,19.41306,18.39915,17.92865,17.6502,17.65705,0.0779563,0.01522406,0.01613299,0.01858919,0.072492,0.3669456,0.2859215,0.1977992,0.146986,0.1093306
49983,796088786231519232,1237663783141441647,40.6019,-0.795162,40.601917,-0.79517066,0.1401571,19.86967,18.79156,18.40327,18.13035,18.14364,0.09109696,0.01979349,0.02239956,0.0299887,0.09606106,0.1440035,0.1122066,0.07762398,0.05768294,0.04290551
49192,793825991687432192,1237663782602997868,37.1162,-1.1515,37.116183,-1.1514587,0.005324455,14.23622,13.15202,12.67486,12.49747,12.24089,0.0133057,0.02076642,0.0235182,0.02371411,0.02026417,0.1493365,0.116362,0.08049869,0.05981915,0.04449446
42006,791576940803811328,1237663783138296077,33.4859,-0.7317,33.485937,-0.73169493,0.3427183,24.18558,21.48024,19.65081,19.03597,18.94274,2.76984,0.346039,0.3254237,0.8080789,0.8460775,0.1390877,0.1083762,0.07497416,0.05571384,0.04144086
42245,791533235216607232,1237663782601884063,34.5509,-1.23815,34.550924,-1.2381306,0.2815793,20.15786,19.42327,18.47844,18.30867,17.85241,0.1770331,0.05107849,0.02416066,0.04145962,0.09894344,0.130414,0.1016177,0.07029866,0.05223944,0.03885655
49947,787066469111326720,1237666407916962003,26.0462,-0.1545,26.046241,-0.1544485,0.05549431,19.66983,17.8815,17.15256,16.86462,16.39676,0.3051661,0.02670343,0.01896282,0.02510367,0.06118128,0.1149711,0.0895847,0.06197428,0.04605353,0.03425537
42653,787061246431094784,1237663783135084795,26.1374,-0.700196,26.137354,-0.70021662,0.3455055,20.37045,20.37926,19.22858,18.9588,18.1184,0.2737507,0.1373384,0.05018708,0.08984998,0.1463589,0.1277188,0.0995176,0.06884581,0.05115982,0.03805351
43111,785955687506143232,1237663783133905026,23.4233,-0.653849,23.423265,-0.65383862,0.05538475,19.56059,18.38625,17.77506,17.46302,17.36349,0.1459632,0.02201257,0.02147176,0.02627418,0.07228654,0.1410096,0.1098737,0.07601014,0.05648368,0.04201348
47512,782619494332786688,1237663784742420718,18.625,0.4702778,18.622703,0.4701737,0.09128735,19.43781,17.57319,16.6027,16.16668,15.85377,0.07368083,0.01354065,0.01219592,0.01163491,0.0149806,0.1233977,0.09615067,0.06651659,0.04942895,0.03676606
41109,782613172140926976,1237678617426001986,18.6557,1.18152,18.655757,1.181494,0.0154446,15.86773,14.73319,14.15199,13.79117,13.71732,0.02539557,0.02502504,0.02250052,0.02173344,0.0255675,0.1431501,0.1115416,0.07716396,0.05734109,0.04265124
40763,781431197258508288,1237663782594150676,16.9141,-1.24508,16.914144,-1.2450943,0.1799068,19.0679,17.94084,17.1414,16.74271,16.54257,0.1014347,0.02110345,0.01156933,0.01533144,0.04415224,0.2708187,0.2110201,0.1459827,0.1084808,0.08068978
47181,781410031659673600,null,17.07083,-0.9736111,17.077936,-0.97758606,3.219388,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
49751,776956735561689088,1237663783664156741,8.36688,-0.320243,8.3668888,-0.32025154,0.1067491,18.64265,17.49636,16.6161,16.09709,15.90791,0.05036266,0.01126785,0.01113771,0.0473341,0.02015402,0.09620915,0.07496551,0.05186079,0.03853813,0.02866529
51503,773519116769191936,1237657189833376029,4.358333,-0.9786111,4.3576073,-0.97847433,0.01804651,15.8248,14.65446,13.99111,13.63167,13.40721,0.01582846,0.003838489,0.003515562,0.003898506,0.007171819,0.1604102,0.1249905,0.08646786,0.06425489,0.04779383
50415,772384970541918208,1237657190369591507,2.91657,-0.473939,2.9165978,-0.47391998,0.05792373,17.53349,16.07358,15.35651,15.00025,14.78245,0.04835918,0.02162763,0.01591917,0.02213328,0.02982514,0.1845908,0.1438319,0.09950226,0.07394084,0.05499841
50446,771381935757879296,1237657192515960979,0.288311,1.0693,0.28832634,1.0692465,0.08673595,19.37858,17.76049,17.37339,17.06776,17.18449,0.1779259,0.01699833,0.01520546,0.02327731,0.09324652,0.1183523,0.09221934,0.06379691,0.04740794,0.0352628
42880,768026506550077440,1237663784195391708,355.458,0.0421522,355.45787,0.04217406,0.1277835,18.38163,17.22049,16.70429,16.36321,16.20358,0.0433822,0.008233039,0.008374995,0.008424576,0.02590393,0.1133744,0.08834054,0.06111357,0.04541393,0.03377962
44565,766900876051769344,1237663784194670897,353.795,0.0521847,353.7952,0.052186984,0.1475571,20.15697,19.64608,19.47408,19.29672,19.19203,0.07080729,0.03061368,0.047535,0.05120952,0.1318865,0.1485433,0.1157439,0.08007111,0.05950142,0.04425813
50316,764619938810849280,1237663277922910401,348.935,0.460593,348.93552,0.46059351,0.03445635,17.23233,16.0311,15.61889,15.3751,15.23942,0.03228421,0.006143201,0.006054046,0.007563557,0.02151544,0.2242535,0.1747368,0.1208821,0.08982836,0.06681579
49843,760034707374106624,1237663543150837809,341.102,-0.162082,341.10153,-0.16210893,0.01616108,15.28228,13.42479,12.53937,12.13189,11.84936,0.01690167,0.01135088,0.01112699,0.01077969,0.01100754,0.2736674,0.2132398,0.1475183,0.1096219,0.08153855
45662,758920620690925568,1237663542612918494,338.707,-0.423354,338.7069,-0.42338501,0.1194623,19.47598,17.93203,17.17558,16.73936,16.5435,0.1059775,0.01260763,0.01125373,0.01105655,0.0318197,0.2150849,0.1675927,0.1159399,0.08615574,0.06408404
43837,757794445251864576,1237656567585767622,336.69,-0.670305,336.69045,-0.67038373,0.1693602,19.77121,18.64189,17.99837,17.59136,17.26474,0.1459022,0.02159153,0.01911535,0.02150344,0.05787325,0.2996955,0.2335207,0.1615485,0.1200479,0.08929356
44207,756682564286048256,1237666299481162397,48.7829,-0.96259,48.782924,-0.96260079,0.3952586,21.33379,20.83162,19.44211,18.78864,18.47593,0.3788198,0.1107259,0.03768247,0.04223248,0.1171732,0.286796,0.2234695,0.1545952,0.1148808,0.08545019
49170,751034647781074944,1237652899151478791,32.4105,-10.1463,32.410506,-10.146272,0.01283949,14.54403,13.53437,12.90496,12.65915,12.40523,0.01213899,0.01181486,0.01063527,0.009628184,0.009118863,0.1080076,0.08415881,0.05822067,0.0432642,0.03218062
49070,747604446564870144,null,27.7672,-9.702,27.767238,-9.7019898,0.006223443,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
47735,740907320770324480,1237652947457998886,14.17917,-9.914166,14.177727,-9.9138268,0.01884002,14.77549,13.10373,12.41876,12.14737,12.16368,0.03159861,0.005868741,0.004396622,0.005049061,0.01167199,0.1699411,0.1324169,0.09160542,0.06807265,0.05063354
52560,740907320770324480,1237652947457998886,14.17917,-9.914166,14.177727,-9.9138268,0.01884002,14.77549,13.10373,12.41876,12.14737,12.16368,0.03159861,0.005868741,0.004396622,0.005049061,0.01167199,0.1699411,0.1324169,0.09160542,0.06807265,0.05063354
52065,740907320770324480,1237652947457998886,14.17917,-9.914166,14.177727,-9.9138268,0.01884002,14.77549,13.10373,12.41876,12.14737,12.16368,0.03159861,0.005868741,0.004396622,0.005049061,0.01167199,0.1699411,0.1324169,0.09160542,0.06807265,0.05063354
50754,740907320770324480,1237652947457998886,14.17917,-9.914166,14.177727,-9.9138268,0.01884002,14.77549,13.10373,12.41876,12.14737,12.16368,0.03159861,0.005868741,0.004396622,0.005049061,0.01167199,0.1699411,0.1324169,0.09160542,0.06807265,0.05063354
51528,735298986818168832,null,4.708333,-10.36194,4.7079913,-10.361891,0.02744939,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
49079,727449029893449728,1237652900744528087,351.7375,-9.621944,351.74094,-9.6178686,0.3824797,24.87385,19.99429,18.40167,17.71769,17.19846,8.960801,0.1253536,0.03847199,0.03853352,0.09329598,0.1318861,0.1027648,0.07109219,0.05282912,0.03929516
48849,727435560876009472,1237653442448392316,351.5125,-8.989445,351.51175,-8.9865112,0.08238861,17.81324,16.24437,15.37438,14.95281,14.65223,0.05036147,0.007117218,0.006305466,0.008337557,0.0148874,0.1558754,0.1214571,0.08402345,0.06243843,0.04644272
49252,717309052928944128,1237652600099504320,315.5167,-6.296945,315.51481,-6.2968635,0.02575474,15.88965,13.96675,13.2316,12.6117,12.55653,0.09324489,0.110873,0.06510089,0.01213637,0.1063479,0.3029044,0.2360211,0.1632783,0.1213333,0.09024967
50301,716083647253342208,1237652598488498702,314.4792,-7.39,314.48171,-7.3901452,0.02509636,19.56787,16.69182,16.09119,15.81999,16.01883,0.6124725,0.02285262,0.01499012,0.01914756,0.07511307,0.2665592,0.2077011,0.1436867,0.1067746,0.07942067
52124,715114427233363968,null,313.1083,-5.772222,313.10847,-5.772297,0.02000254,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
51443,715079517739182080,1237652600097996968,312.0583,-5.795,312.05634,-5.7949404,0.02025591,16.77246,15.63567,15.02803,14.83605,14.65541,0.06755429,0.03677047,0.02668873,0.03548194,0.05218768,0.2225925,0.1734425,0.1199867,0.08916301,0.0663209
51505,715060826041509888,1237652600097669636,311.4167,-5.59,311.41573,-5.589991,0.02698238,16.33626,15.08527,14.40899,13.9979,13.89242,0.03357483,0.2168941,0.07312387,0.03668708,0.3535137,0.2357743,0.1837137,0.1270923,0.09444321,0.0702484
54687,711731503591090176,1237655504570155415,255.0744,38.39256,255.07439,38.392789,0.03510285,17.35254,15.94101,15.51016,15.23331,15.13297,0.0340832,0.005320448,0.006648368,0.00886046,0.01705986,0.1203501,0.09377601,0.06487381,0.0482082,0.03585804
433,709384320791373824,1237655128767987808,251.7533,39.0612,251.75318,39.061343,0.02911655,15.95415,15.00732,14.63783,14.42515,14.28611,0.009472664,0.01114429,0.01707305,0.01848287,0.02426348,0.06566101,0.05116262,0.03539406,0.02630158,0.01956354
48567,707117128368547840,1237655129303482628,249.854,41.7936,249.85425,41.793621,0.1419936,19.24729,18.10522,17.58289,17.28443,17.0553,0.07331883,0.01293015,0.01227297,0.0135767,0.0452123,0.03693702,0.02878107,0.01991061,0.01479572,0.0110053
812,703826016228894720,1237654954275897432,247.164,49.16978,247.16407,49.169518,0.03597831,18.62185,16.52451,15.90057,15.63054,15.60134,0.3650947,0.0187447,0.05400175,0.02243083,0.04848354,0.06460845,0.05034246,0.03482668,0.02587996,0.01924993
53527,700385642818856960,1237655128763072965,242.4319,48.03597,242.43198,48.035976,0.03707732,18.50008,17.55529,17.1974,16.95973,16.85298,0.09051289,0.01787528,0.01811268,0.02426593,0.08249098,0.06212673,0.04840873,0.03348894,0.02488587,0.01851051
