# ID SN_Type SN_RA SN_Dec Redshift Kind_z Host_Name Host_RA Host_Dec vflag rmag AbsMag 
13648 I 192.73499999999999 27.838583333333332 0.025364 -999 "MCG +05-30-101, CGCG 159-089, PGC 43514" 192.725 27.841944444444444 -999 21.12755 -13.277642237214259
13649 "II, II L" 147.15966666666668 33.42641666666666 0.00493 -999 "NGC 3003" 147.14999999999998 33.421388888888885 -999 22.5725 -8.275838111025788
13650 II 185.5018333333333 4.470361111111111 0.0052 host "NGC 4303, M61" 185.47916666666663 4.473611111111111 9 21.29537 -9.668750232813636
13651 "II, II Pec" 242.9484583333333 29.57288888888889 0.032 host "MCG +05-38-27, PGC 1870643" 243.0458333333333 29.573888888888888 -999 20.83097 -14.078883406239164
13652 "II, II L" 178.23666666666665 44.150277777777774 0.0027 host "NGC 3938" 178.206 44.1207 -999 21.24973 -8.291192335434577
13653 "II Pec?, II P, LBV" 40.90175 37.345444444444446 0.00164 heliocentric "NGC 1058" 40.875 37.34166666666667 9 20.84316 -7.615162754878124
13654 I 230.6887083333333 29.768916666666666 0.023 host "MCG +05-36-25, UGC 9831" 230.68749999999997 29.76972222222222 -999 -999.0 -999.0
13655 II 201.12916666666666 -21.138333333333332 0.0089 host "IC 4237" 201.1375 -21.136944444444445 -999 21.77757 -10.353483547864204
13656 I 195.7182083333333 27.5195 -999.0 -999 "MCG +05-31-112, PGC 45045" 195.7208333333333 27.518055555555556 9 17.17558 nan
13657 "Ic, Ib" 40.916666666666664 1.3983333333333334 0.004 host "NGC 1073" 40.916666666666664 1.3766666666666667 -999 -999.0 -999.0
13658 "II, II P" 49.551083333333324 -66.5273611111111 0.0016 host "NGC 1313" 49.56249999999999 -66.4975 -999 20.58572 -7.818983427919264
13659 I 71.45416666666667 -2.085 0.015 host "NGC 1654" 71.45416666666667 -2.082777777777778 -999 22.17763 -11.08692980991804
13660 II 35.375416666666666 39.38055555555555 0.025 host "UGC 1810" 35.37083333333333 39.375277777777775 -999 22.98781 -11.385993557999821
13661 I 231.74999999999997 26.450416666666666 0.033 host "MCG +05-36-32, PGC 55118" 231.7541666666666 26.45 -999 21.30666 -13.670013214029076
13662 I 227.88091666666665 5.244055555555556 0.039 host "A151131+0514, CGCG 049-032, PGC 54219" 227.87916666666666 5.243888888888889 -999 21.02793 -14.311496549772134
13663 I 194.44887499999996 27.884888888888888 0.0303 -999 "MCG +05-31-32, CGCG 160-048, PGC 44364" 194.44999999999996 27.883055555555558 9 17.29977 -17.491546657151165
13664 I 21.605166666666666 -1.6416111111111111 0.019 host "IC 1703, NGC 557" 21.604166666666664 -1.638611111111111 9 20.08813 -13.689741519403782
13665 I 170.91541666666666 53.83686111111111 0.0096 host "NGC 3656" 170.9125 53.842222222222226 9 22.00727 -10.28818967983748
13666 I 41.97308333333333 37.531305555555555 0.0019 host "MCG +06-07-09, UGC 2259" 41.98333333333333 37.53861111111111 -999 22.03057 -6.747301519403781
13667 I 194.49066666666664 28.05975 0.0232 -999 "MCG +05-31-35, KUG 1255+283, PGC 44386" 194.49166666666665 28.061666666666667 -999 20.78434 -13.427203439094136
13668 II 21.580666666666662 34.70138888888889 0.017 host "NGC 536" 21.591666666666665 34.70388888888889 -999 21.34161 -12.194738121531007
13669 I 228.81679166666663 55.514694444444444 0.0255 -999 "NGC 5905" 228.8458333333333 55.518055555555556 -999 20.55106 -13.865744416809413
13670 Pec 148.3254583333333 36.08888888888889 0.018 host "MCG +06-22-24, KUG 0950+363, PGC 28494" 148.325 36.08527777777778 9 21.06218 -12.598286040156164
13671 "II, II Pec" 170.22541666666666 53.19444444444444 0.0039 host "NGC 3631" 170.26199999999997 53.169599999999996 -999 22.33238 -8.007046549772134
13672 I 49.508333333333326 40.361666666666665 0.018 host "UGC 2646" 49.54583333333333 40.36527777777778 9 19.37761 -14.282856040156165
13673 I 241.52858333333333 17.45963888888889 0.0252 -999 "IC 1188A, IC 1188" 241.52916666666664 17.460833333333333 -999 21.68132 -12.709786218547364
13674 "II, I" 185.46666666666664 4.473333333333334 0.0052 host "NGC 4303, M61" 185.47916666666663 4.473611111111111 9 19.697 -11.267120232813635
13675 II 337.10024999999996 30.28988888888889 0.0033 host "NGC 7292" 337.1041666666666 30.291666666666668 -999 -999.0 -999.0
13676 "Ic, Ib" 178.20454166666667 44.12927777777778 0.0027 host "NGC 3938" 178.206 44.1207 -999 21.25891 -8.282012335434576
13677 I 186.62499999999997 9.023333333333333 0.025 host "NGC 4410B, NGC 4410, NGC 4410A" 186.62499999999997 9.020000000000001 -999 19.87589 -14.497913557999823
13678 "II, II P" 191.27916666666664 -0.4683333333333334 0.0051 host "NGC 4666" 191.28749999999997 -0.46055555555555555 -999 -999.0 -999.0
13679 "II, II P" 170.24249999999998 53.184999999999995 0.0039 host "NGC 3631" 170.26199999999997 53.169599999999996 -999 -999.0 -999.0
13680 "II, II P" 149.92379166666663 35.39544444444444 0.017 host "NGC 3074" 149.9208333333333 35.39222222222222 -999 22.39126 -11.145088121531007
13681 I 138.73749999999995 46.906666666666666 0.014 host "MCG +08-17-63, UGC 4870" 138.73333333333332 46.90333333333333 -999 22.8483 -10.266443693030833
13682 "II, II L" 191.9370833333333 4.325555555555555 0.0033 host "NGC 4688" 191.94399999999996 4.335999999999999 -999 -999.0 -999.0
13683 II 183.44125 13.415000000000001 0.007 host "NGC 4189" 183.447 13.4248 -999 -999.0 -999.0
13684 I 21.154166666666665 1.7349999999999999 0.017 host "NGC 521" 21.141666666666662 1.7316666666666667 -999 -999.0 -999.0
13685 I 69.20416666666665 -2.995 0.016 host "MCG -01-12-37, PGC 15643" 69.19999999999999 -2.999722222222222 -999 -999.0 -999.0
13686 II 184.72916666666666 14.411666666666667 0.008 host "NGC 4254, M99" 184.70833333333331 14.41638888888889 -999 22.14616 -9.753393449599358
13687 I 49.95416666666666 41.50333333333333 0.018 host "NGC 1275" 49.95416666666666 41.5125 -999 22.14501 -11.515456040156167
13688 II 308.7433333333333 60.159555555555556 0.00015 host "NGC 6946" 308.7166666666666 60.15416666666667 9 20.93726 -2.3272998099180455
13689 I 123.97916666666664 20.461666666666666 0.043 host "A081554+2028, PGC 23166" 123.975 20.466666666666665 -999 22.13549 -13.41595579253757
13690 I 194.575 27.13 0.039704 -999 "PGC 44441, 2MASX J12581769+2708117" 194.57916666666665 27.130277777777778 -999 18.60477 -16.77350482558597
13691 "II, II P" 204.25175 -29.866611111111112 0.0011 host "NGC 5236, M83" 204.24999999999997 -29.86777777777778 -999 -999.0 -999.0
13692 II 111.73749999999998 85.765 0.0081 host "NGC 2276" 111.80416666666665 85.75555555555556 9 17.079 -14.847528609032885
13693 "II, II P" 167.83749999999998 55.67 0.0023 host "NGC 3556, M108" 167.8833333333333 55.670833333333334 -999 -999.0 -999.0
13694 I 192.61666666666665 25.505 0.004 host "NGC 4725" 192.61249999999998 25.50027777777778 -999 -999.0 -999.0
13695 "II, II P" 40.9375 37.31166666666667 0.00253 -999 "NGC 1058" 40.875 37.34166666666667 -999 -999.0 -999.0
13696 II 188.1708333333333 14.041666666666666 -0.00057 host "IC 3476" 188.17499999999998 14.051111111111112 -999 -999.0 -999.0
13697 "II, II L" 210.75345833333333 54.242444444444445 0.000811 -999 "NGC 5457, M101" 210.802 54.3489 -999 -999.0 -999.0
13698 I 145.83333333333334 31.951666666666668 0.0052 host "NGC 2968" 145.79999999999998 31.928055555555556 -999 -999.0 -999.0
13699 "II, II P" 175.30833333333334 47.68611111111111 0.01 host "NGC 3811" 175.319 47.690799999999996 -999 -999.0 -999.0
13700 I 339.0208333333333 33.971666666666664 0.022 host "NGC 7319" 339.01666666666665 33.976111111111116 -999 -999.0 -999.0
13701 "II, II P" 20.550416666666667 0.9558333333333333 0.0078 host "NGC 493" 20.5373 0.9455 -999 -999.0 -999.0
13702 I 154.24999999999997 73.41 0.0143 -999 "NGC 3147" 154.22083333333333 73.40111111111112 -999 -999.0 -999.0
13703 "II, II P" 184.70833333333331 14.445 0.008 host "NGC 4254, M99" 184.70833333333331 14.41638888888889 -999 -999.0 -999.0
13704 Ib 140.48333333333332 50.955 0.0021 host "NGC 2841" 140.50833333333333 50.97694444444445 -999 -999.0 -999.0
13705 I 228.7958333333333 2.7283333333333335 -999.0 -999 A151512+0244 228.79999999999998 2.7333333333333334 -999 -999.0 -999.0
13706 I 195.96666666666667 28.18638888888889 0.0232 -999 "NGC 4944" 195.95833333333331 28.185833333333335 -999 -999.0 -999.0
13707 "II, II P" 170.04791666666665 12.99861111111111 0.0034 host "NGC 3627, M66" 170.06199999999998 12.991499999999998 -999 -999.0 -999.0
13708 II 10.566666666666665 29.656666666666666 0.016 host "IC 43" 10.591666666666663 29.641388888888887 -999 -999.0 -999.0
13709 II 168.03749999999997 54.01 0.039 host "MCG +09-18-102, PGC 34081" 168.0458333333333 54.01138888888889 -999 -999.0 -999.0
13710 Pec 144.18749999999997 -21.131666666666668 0.0076 host "NGC 2935" 144.18749999999997 -21.128333333333334 -999 -999.0 -999.0
13711 I 168.575 48.306666666666665 0.0071 host "NGC 3583" 168.5458333333333 48.32 -999 -999.0 -999.0
13712 II 51.12499999999999 -21.52166666666667 0.0053 host "NGC 1325" 51.104166666666664 -21.5425 -999 -999.0 -999.0
13713 "II, II P" 174.17499999999998 54.28666666666667 0.0043 host "NGC 3756" 174.2 54.29611111111111 -999 -999.0 -999.0
13714 "Ib, I" 186.55083333333332 13.111388888888888 0.00079 host "NGC 4402" 186.53199999999998 13.113299999999999 -999 -999.0 -999.0
13715 II 39.40416666666666 33.663333333333334 0.015 host "UGC 2100" 39.37916666666666 33.63166666666667 9 -999.0 -999.0
13716 I 155.86999999999995 19.904166666666665 0.0043 host "NGC 3226" 155.86249999999998 19.898611111111112 -999 -999.0 -999.0
13717 I 54.74999999999999 -44.10333333333333 0.0034 host "NGC 1411" 54.68749999999999 -44.1 1 -999.0 -999.0
13718 I 120.8625 67.14833333333333 -999.0 -999 "MCG +11-10-52, CGCG 310-031, PGC 22599" 120.7875 67.16000000000001 1 -999.0 -999.0
13719 I 162.10833333333332 26.58 0.021 host "MCG +05-26-14, UGC 5912" 162.11666666666665 26.585833333333333 -999 -999.0 -999.0
13720 "II, II Pec, II P" 202.5683333333333 -21.747777777777777 0.024 host "MCG -04-32-23, ESO 576-G72" 202.575 -21.747777777777777 0 -999.0 -999.0
13721 II 169.92499999999998 59.28666666666667 0.0098 host "MCG +10-16-117, UGC 6335" 169.92499999999998 59.293055555555554 0 -999.0 -999.0
13722 II 55.54583333333333 -27.863333333333333 0.014 host "MCG -05-09-22, ESO 419-G3" 55.54583333333333 -27.86416666666667 1 -999.0 -999.0
13723 I 346.6583333333333 -44.44833333333333 0.07 host A230636-4427 346.65 -44.45 -999 -999.0 -999.0
13724 Pec 118.20833333333333 73.32166666666667 0.015 host A075254+7319 118.225 73.31666666666666 -999 -999.0 -999.0
13725 "II, IIn" 335.20124999999996 -46.022777777777776 0.0031 host "IC 5201" 335.23749999999995 -46.03472222222222 1 -999.0 -999.0
13726 II 174.84862499999997 56.26691666666667 0.008 host "NGC 3780" 174.843 56.2706 -999 -999.0 -999.0
13727 "II, IIn" 49.41083333333333 -66.55127777777777 0.001568 -999 "NGC 1313" 49.56249999999999 -66.4975 1 -999.0 -999.0
13728 I 190.8708333333333 11.588333333333333 0.0047 host "NGC 4647" 190.8833333333333 11.582222222222223 -999 -999.0 -999.0
13729 "II, II L" 185.74408333333332 15.797972222222223 0.00455 -999 "NGC 4321, M100" 185.72916666666666 15.822777777777777 0 -999.0 -999.0
13730 "II, II P" 173.74216666666663 54.881861111111114 0.0039 host "NGC 3733" 173.75833333333333 54.85055555555556 -999 -999.0 -999.0
13731 I 200.46666666666664 -17.326666666666668 0.024 host "MCG -03-34-61, PGC 46665" 200.45833333333331 -17.334722222222222 -999 -999.0 -999.0
13732 "II, II L" 308.8752916666666 60.10658333333333 0.00015 -999 "NGC 6946" 308.7166666666666 60.15416666666667 -999 -999.0 -999.0
13733 II 48.3625 -25.741666666666667 0.0056 host "NGC 1255" 48.387499999999996 -25.725277777777777 9 -999.0 -999.0
13734 I 226.9458333333333 2.5683333333333334 0.0058 host "NGC 5854" 226.95 2.5691666666666664 9 -999.0 -999.0
13735 II 63.04166666666667 -32.87 0.004 host "NGC 1532" 63.02083333333333 -32.87444444444444 9 -999.0 -999.0
13736 "II, I" 216.1083333333333 -16.768333333333334 0.009 host "NGC 5597" 216.11249999999998 -16.762777777777778 -999 -999.0 -999.0
13737 I 210.82083333333333 38.525 0.019 host "MCG +07-29-43, UGC 8975" 210.82083333333333 38.532222222222224 9 -999.0 -999.0
13738 II 184.74758333333332 47.32527777777778 0.00075 host "NGC 4258, M106" 184.74166666666667 47.30444444444444 -999 -999.0 -999.0
13739 II 218.76666666666665 5.348333333333334 0.029 host "NGC 5679B, NGC 5679" 218.78333333333333 5.359999999999999 -999 -999.0 -999.0
13740 "II, II P" 187.6583333333333 41.63333333333333 0.002 host "NGC 4490" 187.64999999999998 41.64388888888889 -999 -999.0 -999.0
13741 "II, II?" 354.1208333333333 -37.931666666666665 0.0023 host "NGC 7713" 354.0583333333333 -37.94 9 -999.0 -999.0
13742 "Ib, I" 45.66420833333333 -22.85027777777778 0.0046 host "NGC 1187" 45.658333333333324 -22.86777777777778 2 -999.0 -999.0
13743 I 40.07866666666666 32.26638888888889 0.015 host "MCG +05-07-29, UGC 2156" 40.07916666666666 32.26222222222222 9 19.54065 -13.723909809918041
13744 "II, II L" 148.42499999999998 1.5766666666666667 0.0043 host "NGC 3044" 148.41666666666663 1.5794444444444444 2 -999.0 -999.0
13745 "Ic, Ib" 180.79583333333332 44.52 0.0023 host "NGC 4051" 180.79166666666666 44.53138888888889 9 -999.0 -999.0
13746 "II, II P" 192.3009583333333 -8.628194444444444 0.0043 host "NGC 4699" 192.2583333333333 -8.664444444444445 2 -999.0 -999.0
13747 II 56.141666666666666 -44.64333333333333 0.0039 host "NGC 1448" 56.133333333333326 -44.64472222222222 1 12.6898 -17.649626549772137
13748 I 249.225 36.415 0.031 host "MCG +06-36-55, UGC 10473" 249.225 36.42388888888889 2 -999.0 -999.0
13749 "Ic, II, Ib, QSO" 53.38179166666666 -36.14861111111111 0.0055 host "NGC 1365" 53.399999999999984 -36.14055555555556 2 -999.0 -999.0
13750 "II, II L" 168.89999999999998 55.91 0.033 host "MCG +09-19-19, MCG +09-19-019, PGC 34337" 168.89583333333331 55.910555555555554 9 -999.0 -999.0
13751 "II, II L" 153.5458333333333 3.47 0.0041 host "NGC 3169" 153.56249999999997 3.466111111111111 2 -999.0 -999.0
13752 II 122.79166666666666 46.458333333333336 0.0075 host "MCG +08-15-47, UGC 4260" 122.79166666666666 46.465 2 11.75713 -20.002279831598138
13753 II 157.3583333333333 -26.458333333333332 -999.0 -999 A102924-2627 157.34999999999997 -26.45 2 11.45872 nan
13754 "Ib, I" 198.64999999999995 -42.66833333333334 0.011 host "ESO 323-G99" 198.66666666666663 -42.67611111111111 9 -999.0 -999.0
13755 II 64.39999999999999 -62.785 0.0043 host "NGC 1559" 64.39999999999999 -62.78361111111111 1 -999.0 -999.0
13756 "Ib, I" 38.87725 -7.158416666666667 0.0051 host "NGC 991" 38.887499999999996 -7.155555555555556 9 -999.0 -999.0
13757 "Pec, I Pec, I" 330.68625 -20.798055555555557 0.0087 host "NGC 7184" 330.6583333333333 -20.813333333333333 2 -999.0 -999.0
13758 I 288.9 -54.64833333333333 0.0091 host "IC 4839" 288.89166666666665 -54.626666666666665 9 -999.0 -999.0
13759 II 214.4983333333333 25.138333333333332 0.01727 heliocentric "NGC 5548" 214.49999999999997 25.136666666666667 2 21.15388 -12.416685202476927
13760 "I?, I" 158.45 -28.006666666666668 0.012 host "ESO 436-G36, ESO 436-G37" 158.45416666666665 -28.006666666666668 2 -999.0 -999.0
13761 II 0.0 -26.183333333333334 0.045 host "ESO 510-G48" 210.73333333333332 -26.178611111111113 2 13.50304 -22.147126083516355
13762 Ib 190.38754166666664 41.15163888888889 0.0018 host "NGC 4618" 190.3875 41.15083333333333 9 -999.0 -999.0
13763 "II, II P" 187.16833333333332 9.261111111111111 0.0029 host "NGC 4451" 187.16899999999995 9.2588 2 -999.0 -999.0
13764 II 161.63375 63.23027777777778 0.0034 host "NGC 3359" 161.654 63.2242 2 12.69226 -17.349238099850915
13765 I 207.2208333333333 -30.028333333333332 0.029 host "PGC 49009" 207.225 -30.026666666666667 2 -999.0 -999.0
13766 "II, II L" 198.34045833333332 36.60897222222222 0.00962 -999 "NGC 5033" 198.36666666666665 36.59388888888889 2 12.07677 -20.223208874828703
13767 II 12.54125 31.731111111111108 0.015 host "UGC 511" 12.541666666666666 31.731111111111108 1 12.14337 -21.12118980991804
13768 "II, II P" 55.52625 -47.20988888888889 0.0036 host "NGC 1433" 55.50416666666666 -47.22138888888889 9 -999.0 -999.0
13769 "I?, I" 329.09166666666664 7.365 0.028 host "MRK 516, CGCG 403-004, PGC 67670" 329.09166666666664 7.366666666666666 1 23.43085 -11.189043671350738
13770 II 37.908333333333324 22.916666666666668 0.019 host "IC 1809" 37.91666666666666 22.91722222222222 2 -999.0 -999.0
13771 II 36.893750000000004 -10.168055555555554 0.007 host "MCG -02-07-10, PGC 9354" 36.8875 -10.165555555555557 -999 19.81433 -11.79526371471092
13772 "IIn, I" 200.42499999999998 -27.461666666666666 0.0062 host "NGC 5101" 200.4458333333333 -27.43138888888889 2 -999.0 -999.0
13773 II 175.92916666666665 19.988333333333333 0.022 host "MCG +03-30-66, UGC 6697" 175.95416666666665 19.97 2 11.56135 -22.534866918750673
13774 "II, II L" 185.42162499999998 14.63188888888889 0.011 host "NGC 4302" 185.42499999999998 14.598333333333334 9 -999.0 -999.0
13775 "II, II P" 184.71679166666667 14.412166666666668 0.008029 -999 "NGC 4254, M99" 184.70833333333331 14.41638888888889 9 -999.0 -999.0
13776 "II, IIn" 35.63054166666666 42.33233333333334 0.001761 -999 "NGC 891, NGC 0891" 35.637499999999996 42.34916666666667 1 12.55116 -16.061740294476024
13777 II 13.772166666666665 -7.333944444444444 0.0059 host "NGC 298" 13.758333333333331 -7.333333333333333 9 -999.0 -999.0
13778 "II P, II" 64.37249999999999 -62.78444444444444 0.00435 heliocentric "NGC 1559" 64.39999999999999 -62.78361111111111 2 -999.0 -999.0
13779 "II Pec, II, II P, CC" 83.86674999999998 -69.26974166666666 1.22e-05 -999 "LMC, ESO 56-G115" 80.89583333333333 -69.75611111111111 1 13.91625 -3.8996526680133794
13780 "II, IIn L" 226.76216666666667 1.5034444444444444 0.0085 host "NGC 5850" 226.78333333333333 1.5441666666666665 2 12.66552 -19.3656781432111
13781 "II, IIn" 127.50541666666665 52.692499999999995 0.014 host "MCG +09-14-47, UGC 4438" 127.49999999999999 52.697199999999995 2 20.55148 -12.56326369303083
13782 "Star, I" 193.06708333333333 25.323055555555555 0.00286 host "NGC 4725" -999.0 -999.0 9 15.10478 -14.561153680284855
13783 "II, IIn, II P" 190.40608333333333 26.074527777777778 0.016 host "NGC 4615" 190.4083333333333 26.07472222222222 1 23.10078 -10.303923427919258
13784 II 332.59166666666664 -18.871666666666666 0.016 host "ESO 601-G26" 332.5958333333333 -18.871944444444445 0 13.71439 -19.690313427919257
13785 "IIb, II" 190.92154166666666 16.395805555555555 0.0027 host "NGC 4651" 190.92916666666665 16.393333333333334 1 12.48982 -17.051102335434578
13786 "Ic, Ib" 137.02499999999998 78.09 0.0044 host "NGC 2715" 137.02916666666664 78.08638888888889 2 -999.0 -999.0
13787 "II, II P" 189.4313333333333 11.805416666666668 0.0052 host "NGC 4579, M58" 189.4333333333333 11.818055555555555 0 14.54061 -16.423510232813634
13788 "II Pec, II, Pec" 193.37020833333332 2.172944444444444 0.0035 host "NGC 4772" 193.3708333333333 2.168333333333333 2 11.47002 -18.634423736391014
13789 "II, II P" 228.4333333333333 -14.255 0.0066 host "NGC 5878" 228.44166666666663 -14.270833333333334 9 -999.0 -999.0
13790 "II, IIn" 155.29662499999998 35.65836111111111 0.038 host "PGC 86944" 155.2958333333333 35.6575 1 14.44408 -20.838941497723688
13791 "Ib, Ic" 211.59124999999997 50.72972222222222 0.0063 host "NGC 5480" 211.58999999999997 50.725100000000005 9 -999.0 -999.0
